id,sent,softmatch_score,softmatch
2979, 人物二 说 得到 人物一 没有 听到 恶语,0.922181,0
2981, 人物一 前 前 字 子路 字 季路 鲁国 卞人 人物二 得意门生 政事 见称,0.9186678,0
2982, 六言六弊 翻译 人物二 说 人物一,0.9916243,0
2983, 中国 孝图 百里 负米 百里 负米 人物一 字 子路 季路 春秋时期 鲁国 人物二 得意 弟子 性格 直率 勇敢 十分 孝顺,0.9154989,0
2984, 城 西北 人物二 弟子 人物一 故里 仲村 今为 仲 村镇 驻地,0.9041904,0
2985, 仲子 纪念馆 仲姓 人物一 春秋 时鲁国 字 子路 人物二 得意 弟子 直率 勇敢 仕卫为 邑 宰,0.9018824,0
2986, 人物二 家语 致思 人物一 事亲 可谓 生事 尽力 死事 尽思者,0.91401845,0
2987, 人物二 说 人物一 告诉,0.97712296,0
2988, 人物二 说 冉求 平时 做事 缩手缩脚 鼓励 他勇进 人物一 平时 好勇 谦退,0.9116743,0
2989, 人物一 字 子路 人物二 弟子 孔门 四科 中列 政事 科,0.9262882,0
2990, 仲 子路 公司 名称 公司 名称 创始人 仲 先生 所起 据说 仲 姓氏 祖先 人物二 弟子 中 比较 有名 一位 人物一,0.91690546,0
2991, 人物一 政治 才干 人物二 设案 授徒 辟 德行 政事 言语 文学 四科 子路 政事 科之 优异者,0.9214798,0
2992, 子路 人物二 弟子 人物一 战死 处以 醢 刑,0.9637417,0
2993, 上联 典指 春秋 时 鲁国 人物一 字 子路 人物二 得意 弟子 仕卫为 邑 宰,0.90860504,0
2994, 注释 人物一 字 子路 季路 春秋时期 鲁国 人物二 得意 弟子 性格 直率 勇敢 十分 孝顺,0.9151415,0
2995, 人物二 认为 人物一 做到 民 尽力 民不偷 民不扰 国家 富强 显然 人物一 政绩 极 高 评价,0.9094372,0
2996, 人物一 字 子路 季路 春秋时期 鲁国 人物二 得意 弟子 性格 直率 勇敢 十分 孝顺,0.911312,0
2997, 回 指 人物二 学生 颜回 人物一 字 子路,0.92052007,0
2998, 主持人 人物二 人物一 张喻 朱苑宜 中国台湾 斑斑 中国香港,0.9186742,0
2999, 人物二 人物一 唐杰忠 李金斗 常贵田 笑林 相声 名家 均 登台 亮相 评书 名家 单田芳 加盟 演出,0.9494535,0
3000, 相声 人物一 唐杰忠 冯巩 牛群 阎月明 常佩业 笑林 李国盛 白桦 邓小林 赵炎 史可 达 人物二 已故,0.9258922,0
3001, 相声 赵炎 人物二 已故 李文华 已故 人物一 侯耀文 已故 石富宽 侯宝林 已故 录像 郭全宝 已故 录像,0.9600253,0
3002, 先后 刘宝瑞 人物二 郝爱民 人物一 名家 搭档,0.91126865,0
3003, 人物二 徒弟 人物一 赵炎 费尽 周折 人物一 最终 人物二 调到 中央广播说唱团 人物二 收为 弟子,0.90267473,0
3004, 唐杰忠 打出 道 以后 一直 捧哏 为主 先 捧 人物二 捧 郝爱民 最后 捧 人物一 称为 捧哏,0.91110575,0
3006, 相声 刘伟 冯巩 笑林 李国盛 人物一 唐杰忠 石富宽 王金宝 赵炎 人物二 已故 侯耀文 已故,0.9399442,0
3007, 相声 人物一 赵炎 李文华 人物二,0.9039751,0
3008, 人物二 人物一 张喻 朱苑宜 台湾 斑斑 香港,0.9292551,0
3009, 当时 春晚 没有 专门 主持人 人物二 人物一 王景愚 刘晓庆 成 首届 春晚 当家,0.9185917,0
3010, 苏文茂 侯宝林 郭启儒 刘宝瑞 人物二 人物一 于宝林 冯宝华,0.9134307,0
3011, 相声 人物一 唐杰忠 冯巩 牛群 阎月明 常佩业 笑林 李国盛 白桦 邓小林 赵炎 史可 达 已故 人物二,0.9258922,0
3012, 丙子年 相声 王平 唐杰忠 王谦祥 李增瑞 常贵田 王培元 人物一 戴志诚 牛群 冯巩 刘伟 人物二 已故,0.92443585,0
3013, 年 结识 人物二 年复 结识 人物一 唐杰忠 李金斗 名家,0.9086544,0
3014, 人物二 人物一 杨振华 作品 成功 例证,0.90132946,0
3015, 收音机 里 播放 人物二 人物一 侯耀文 相声 照相 诗歌 爱情 下象棋,0.9121258,0
3016, 相声 赵炎 人物二 已故 李文华 已故 人物一 侯耀文 已故 石富宽 侯宝林 已故 录像 郭全宝 已故 录像,0.9600253,0
3017, 人物二 收 徒弟 前面 几个 人物一 冯巩 成名 很早 没能 相声 一直 说 下来,0.92375845,0
3018, 婚礼 那天 说唱团 人物二 唐杰忠 郭全宝 李文华 赵连甲 郝爱民 人物一 前来 贺喜 兵团 战友,0.9044676,0
3019, 人物二 兵团 领导 提出 想调 人物一 北京 时 兵团 领导 同意 放走 人物一,0.9057027,0
3020, 相声 王平 唐杰忠 王谦祥 李增瑞 常贵田 王培元 人物一 戴志诚 牛群 冯巩 刘伟 人物二 已故,0.9258575,0
3021, 著名 相声 演员 人物二 人物一 夏雨田 老友,0.9401804,0
3022, 相声 创作 尤为 突出 人物二 人物一 李金斗 王谦祥 相声 名家 创作 段子,0.9106234,0
3023, 面对 这位 中国 新 相声 开路人 人物二 人物一 冯巩 牛群 众多 相声 名家 无不 为之动容,0.93681455,0
3024, 甲 人物二 人物一 常宝华 高英培 听,0.91224885,0
3025, 相声 人物一 赵炎 已故 李文华 已故 人物二,0.9868068,0
3026, 当时 春晚 没有 专门 主持人 王景愚 人物二 人物一 刘晓庆 成 首届 春晚 当家,0.9185917,0
3027, 初步 知道 侯宝林 人物二 人物一 相声 演员,0.9162133,0
3028, 侯宝林 人物二 师父 人物二 人物一 师父 人物一 倪明 师父,0.93971837,0
3029, 甲子年 相声 人物一 赵炎 李文华 已故 人物二 已故,0.9862693,0
3030, 中国中央电视台 春节 联欢晚会 历届 晚会 中国中央电视台 春节 联欢晚会 主持 年 人物二 人物一 王景愚 刘晓庆,0.90659726,0
3031, 人物二 人物一 师徒俩 叶立中 曹俊清 朱文正,0.9715835,0
3032, 看好 方 解放初期 直至 世纪末 侯宝林 人物二 人物一 相声 演员 积极 改编 创新 传统 相声 题材 中国 相声 艺术 进入 鼎盛 时代,0.915585,0
3033, 唐杰忠 汉族 相声 名家 长期 人物二 人物一 相声 名家 合作 代表作品 虎口 遐想 新兵 小传 找 舅舅,0.91400754,0
3034, 相声 人物一 唐杰忠 冯巩 牛群 阎月明 常佩业 笑林 已故 李国盛 白桦 邓小林 赵炎 史可 达 人物二 已故,0.93132186,0
3035, 相声 王平 唐杰忠 王谦祥 李增瑞 常贵田 王培元 人物一 戴志诚 牛群 冯巩 刘伟 已故 人物二,0.9258574,0
3036, 总导演 黄一鹤 主持人 人物二 人物一 张喻 朱苑宜 台湾 斑斑 香港 相声 人物一 李金 宝 马三立,0.9155287,0
3037, 相声 赵炎 人物二 已故 李文华 已故 人物一 侯耀文 已故 石富宽 侯宝林 已故 郭全宝 已故,0.96578825,0
3038, 其实 冯巩 人物一 刘伟 一辈 祖师爷 马三立 师爷 侯宝林 人物二 只能 算是 师父,0.91258377,0
3039, 己巳年 相声 李金斗 陈涌泉 冯巩 牛群 人物一 唐杰忠 笑林 李国盛 刘伟 人物二 已故,0.9327897,0
3040, 人物一 人物二 刘晓庆 王景愚,0.91306365,0
3041, 人物二 演艺 经历 人物二 徒弟 人物一 年 人物二 外地 巡回演出 所到之处 备受 欢迎,0.92878443,0
3042, 侯宝林 人物二 人物一 冯巩 牛群 陈佩斯 朱时茂 殷秀梅 王馥荔 聂中明 彭修文 袁方,0.9012193,0
3043, 师从 人物一 先生 姜先生 人物二 先生 徒弟 理应 尊称 师爷,0.9133987,0
3044, 相声 李金斗 陈涌泉 冯巩 牛群 人物一 唐杰忠 笑林 李国盛 刘伟 已故 人物二,0.9339811,0
3045, 主持人 人物一 人物二 刘晓庆 王景愚,0.9046882,0
3046, 辛未 年 相声 人物一 唐杰忠 冯巩 牛群 阎月明 常佩业 笑林 李国盛 白桦 邓小林 赵炎 史可 达 人物二 已故,0.93346167,0
3047, 调演 结束 人物一 如愿以偿 投身 人物二 麾下 师胜杰 黯然 回到 北大荒 继续 干 农工,0.92507565,0
3048, 传谣 表演者 人物二 赵炎 刘伟 人物一,0.92771894,0
3049, 著名 曲艺 表演艺术家 人物二 刘兰芳 人物一 李金斗 济南 曲艺界 名家 纷纷 前来 捧场 献艺,0.9192316,0
3050, 人物二 人物一 李金斗 侯耀文 牛群 冯巩 众多 相声 表演艺术家 部分 获奖 演员 观众们 表演 精彩 节目,0.94395465,0
3051, 马三立 候 宝林 人物二 人物一 赖声川 郭德纲,0.9044498,0
3052, 中央电视台 春节 联欢晚会 历届 主持人 年 人物二 人物一 王景愚 刘晓庆,0.912063,0
3053, 人物一 说 人物二 夹缝 中 生存 笑林 说 师傅 一辈子 尽情 挥洒,0.91243464,0
3054, 人物一 戴志诚 年 月 日 农历 丁亥年 十一月 初十 日 北京 纪念 人物二 逝世 一周年 专场 晚会 举行,0.93394214,0
3055, 爆笑 哈哈镜 藏有 人物二 人物一 冯巩 精品 相声 作品,0.93228096,0
3056, 人物二 人物二 徒弟 人物一 赵炎 兵团 领导 提出 想调 人物一 北京 时 兵团 领导 同意 放走 人物一,0.91147727,0
3057, 主持人 人物二 人物一 张喻 朱苑宜 台湾 斑斑 香港,0.91171473,0
3058, 相声 刘伟 冯巩 笑林 已故 李国盛 人物一 唐杰忠 石富宽 王金宝 赵炎 人物二 已故 侯耀文 已故,0.94122964,0
3059, 费尽 周折 人物一 最终 人物二 调到 中央广播说唱团 人物二 收为 弟子,0.9352761,0
3061, 邱胜扬 拜师 一个 简单 隆重 拜师 仪式 人物一 徐惠民 邱胜扬 三人 多年 心愿 相声 大师 侯宝林 人物二 一派,0.9056883,0
3062, 人物一 演艺 经历 年 王景愚 刘晓庆 人物二 担任 央视春晚 主持人 王景愚 表演 喜剧 小品 吃 鸡,0.90749323,0
3063, 年 年 年 人物二 郝爱民 人物一 搭档 赴 香港 演出,0.9308675,0
3064, 风格 赞 表演者 人物二 赵炎 刘伟 人物一 冯巩,0.9355876,0
3065, 继 人物一 赵炎 之后 人物二 先生 第三个 徒弟 成名 世纪 年代,0.90485066,0
3066, 相声 李金斗 陈涌泉 冯巩 牛群 人物一 唐杰忠 笑林 已故 李国盛 刘伟 人物二 已故 师胜杰,0.9367034,0
3067, 年 人物二 人物一 张瑜 朱苑宜 台湾 斑斑 香港,0.9312112,0
3068, 人物二 巧喻教 人物一,0.9925581,0
3069, 相声 赵炎 人物二 李文华 人物一 侯耀文 石富宽 侯宝林 已故 录像 郭全宝 已故 录像,0.9658564,0
3070, 人物二 赵世忠 人物一,0.98937464,0
3071, 丁卯年 相声 刘伟 冯巩 笑林 李国盛 人物一 唐杰忠 石富宽 王金宝 赵炎 人物二 已故 侯耀文,0.93542546,0
3072, 相声 人物一 赵炎 李文华 已故 人物二 已故,0.9868068,0
3073, 人物二 巧喻 点拨 人物一,0.9921692,0
3074, 相声 李金斗 陈涌泉 冯巩 牛群 人物一 唐杰忠 笑林 李国盛 刘伟 人物二 已故 师胜杰,0.9311032,0
3075, 值得一提的是 人物一 人物二 著名演员 小品 演员 相声 演员,0.9168012,0
3076, 著名 表演 大师 侯宝林 马三立 常宝堃 苏文茂 人物二 后起之秀 人物一 郭德纲,0.9260053,0
3077, 年 人物二 人物一 张喻 朱苑宜 台湾 斑斑 香港,0.9270503,0
3078, 相声 刘伟 冯巩 笑林 李国盛 人物一 唐杰忠 石富宽 王金宝 赵炎 已故 人物二 侯耀文,0.93703187,0
3080, 主持人 王景愚 刘晓庆 人物一 人物二,0.90468824,0
3081, 人物二 人物一 赵炎 刘伟 冯巩 笑林 王谦祥 李增瑞 韩兰成 刘喜尧 彭子,0.9067069,0
3082, 现场 播放 人物二 人物一 李金斗 杨少华 打来 祝贺 电话,0.910419,0
3083, 山寨 春晚 网站 施孟奇 年 第一次 央视春晚 觉得 很棒 人物二 人物一 节目 难忘,0.91423386,0
3084, 顶撞 人物二 点 瘸 人物一 教训 师妹 吓唬 陆大有 等等等等,0.9061643,0
3085, 身负 血海深仇 人物一 先后 投奔 木高峰 人物二 两人 利用 苦闷 之中 性格 逐渐 阴暗 残忍,0.90000755,0
3086, 适逢 福州 福威 镖局 大难 人物二 收 福威 镖局 少镖头 人物一 为徒,0.9002761,0
3087, 人物一 家传之 宝 辟邪 剑法 遭 掌门 师父 人物二 偷,0.9007389,0
3088, 余沧海 木高峰 人物一 进行 肉体上 折磨 人物二 毁掉 道德 信仰,0.9120777,0
3089, 遗孤 人物一 拜 投 华山派 掌门 君子 剑 人物二 门下 一心 学艺 报仇,0.90002656,0
3091, 人物二 人物一 仇人 觊觎 他家 剑谱 福州 酒店 见死不救 说,0.9162029,0
3092, 岳灵珊 萨宛儿 华山派 人物二 宁中则 独女 嫁予 人物一 为妻 人物一 所杀,0.9141579,0
3094, 三大 太监 人物一 人物二 上阵 时 攻击,0.9138126,0
3095, 思过 崖 华山派 大厅 人物二 已经 知道 人物一 家事 报 父母 仇 拜 人物二 为师,0.91182375,0
3097, 人物二 何宝生 版 人物一 张,0.94426125,0
3099, 人物二 人物一 骗 华山 说,0.97104174,0
3100, 人物二 门下 人物一 岳灵珊 爱慕 人物一 掌握 辟邪 剑谱 自宫,0.91289645,0
3103, 人物一 发现 投靠 左冷禅 联手 杀 人物二 亡命天涯 报仇 无望 之间 选择 毫不犹豫 选择 手刃 灵珊以 换取 左 信任,0.90008366,0
3105, 人物一 福建省 福州市 人士 福威 镖局 第三代 传人 及少 总镖头 辟邪 剑法 合法 传人 人物二 之女 岳灵珊 丈夫,0.90147257,0
3107, 劳德诺 跟踪 人物一 得知 人物一 夺回 辟邪 剑谱 邀请 人物一 赴 嵩山 共同 商讨 报复 人物二 计划,0.9159255,0
3108, 书中 形容 人物二 第一次 出场 木高峰 威逼 人物一 徒弟,0.91833407,0
3109, 余沧海 一掌 有毒 人物二 带 岳灵珊 前去 解毒 吩咐 人物一 令狐冲 先 华山派,0.901337,0
3110, 人物 经历 收徒 人物一 巍子 饰演 人物二 人物一 福建 福威 镖局 大少爷 原 一名 武功 低微 教养 良好 少年,0.90295994,0
3111, 令狐冲 曾以 独孤九剑 击败 田伯光 刺 瞎 十五名 黑道 高手 双目 赢过 任我行 冲虚道长 人物二 人物一,0.9004272,0
3112, 人物二 犹犹豫豫 不同 人物一 新婚之夜 即将 到来 时刻 毫不犹豫 进行 宫练剑,0.90355605,0
3113, 小说 中 东方不败 人物二 人物一 无一不是 这套 剑法 心理变态 人格 扭曲,0.90742296,0
3115, 人物一 人物二 反目 劳德诺 出现 力邀 其往 嵩山 共谋,0.9124616,0
3116, 人物一 人物二 何宝生 版 人物一 张,0.90574455,0
3119, 左冷禅 爪牙 劳德诺 出现 邀请 人物一 加入 嵩山 左 盟主 阵营 共同 反抗 人物二 报仇,0.9146106,0
3120, 准备 处理 人物一 巧遇 人物二 相斗 敌,0.9057716,0
3122, 岳灵珊 华山派 掌门 人物二 宁中则 之女 人物一 之妻 最后 人物一 杀死,0.9070519,0
3123, 江湖 浪漫 更 尔虞我诈 腥风血雨 老谋深算 左冷禅 阴险 狡诈 人物二 可怜 人物一,0.9017961,0
3124, 新建 页 面谈 人物二 岳灵珊 人物一,0.914937,0
3127, 衡山 城群玉 院中 木高峰 强迫 人物一 拜 为师 人物一 赶来 华山派 掌门 人物二 救助 未能得逞,0.90845644,0
3128, 人物二 洛阳 人物一 外祖 王元霸 家 令狐冲 怀有 笑傲江湖 曲谱 复见疑 于元 霸 父子 曲谱 林家 祖传 辟邪 剑谱,0.90510535,0
3129, ★ 东方不败 人物一 人物二 手挽手 含泪 吐血 推荐,0.9242632,0
3130, 人物二 取得 辟邪 剑谱 假意 救 人物一 收 徒,0.9002678,0
3131, 人物一 一心 雪恨 人物二 迫害 争锋 相对 处处 提防 几番 死里逃生,0.9173822,0
3133, 后来 劳德诺 出现 力邀 人物一 嵩山 共 谋杀 人物二 承诺 人物一 成为 辟邪 剑门 掌门,0.91287607,0
3134, 林震南 夫妇 不免 奇祸 临终 之前 渺茫 希望 慰藉 是因为 人物一 人物二 收为 弟子 缘故,0.90646267,0
3136, 得到 线索 前往 高升 客栈 发生 剧情 帮 人物一 打退 敌人 人物二 到来 人物一 拜师 得到 太岳 三 青峰,0.90069747,0
3138, 嵩山 人物二 不杀 人物一,0.96025294,0
3139, 人物二 妻子 宁中则 怀疑 逼迫 写 辟邪 剑法 袈裟 扔下 悬崖 恰好 人物一 用脚 勾住,0.904148,0
3142, 岳灵珊 师姐 人物一 仇敌 余沧海 青城派 木高峰 人物二 人物一 盟友 左冷禅,0.91284853,0
3144, 人物二 认为 人物一 累 命 岳灵珊 带 东 厢房 休息,0.90150696,0
3147, 人物二 人物一 郑隐 尊奉 何神 直接 材料 考,0.9149761,0
3148, 张陵 南华 于吉 传说 之仙 人物二 人物一 张鲁 道 中 挚友,0.91392034,0
3149, 人物二 人物一 郑隐 葛洪 葛巢甫 共同 尊尚 特定 道典,0.90341467,0
3150, 葛洪 出身 炼丹 世家 伯 祖父 人物一 三国 时称 仙公 系 人物二 徒弟,0.9023137,0
3151, 葛洪 抱朴子 金丹 篇 载 人物二 人物一 之师 传其 太清丹经 三卷 九鼎 丹经 金液 丹经 一卷,0.90264916,0
3152, 从祖 人物一 著名 炼丹 士 传说 人物二 九丹 金液 仙经 修炼 成仙,0.90826744,0
3153, 人物二 字元放 人物一 字孝先 最尊尚 可能 金丹 仙经,0.9009595,0
3154, 人物二 授予 人物一 道家 真经 数部,0.91574746,0
3155, 人物二 人物 思想 人物二 人物一 郑隐 尊奉 何神 直接 材料 考,0.90246564,0
3156, 韩众 人物一 人物二 王玄甫 邓伯元 褚伯玉 陶宏景 白玉蟾 二十多位 著名 道人 修炼 霍 童山,0.90814,0
3157, 人物二 人物 成就 人物二 戏耍 诸侯 方术 名闻 世 收 人物一 为徒,0.9005529,0
3158, 葛洪 生 道教 世家 叔祖 人物一 随从 有名 术士 人物二 学 道 后世 道徒 尊为 葛仙公,0.9193664,0
3159, 葛洪 伯 祖父 人物一 师从 炼丹 家 人物二 学 道 号 葛仙公 炼丹 秘术 传于 弟子 郑隐,0.9139639,0
3160, 抱朴子 篇 金丹 明言 人物一 师从 人物二 受 金丹 仙经 人物一 道 法 没有 直接 得到 一个 家族 子弟 传承,0.9297194,0
3161, 葛洪 自述 习炼 外 丹术 人物二 传其 祖父 人物一 人物一 传 郑隐 郑隐 传给,0.914167,0
3162, 人物 成就 人物二 戏耍 诸侯 方术 名闻 世 收 人物一 为徒,0.90970266,0
3163, 长葛县 志 载 昔 吴人 人物一 人物二 受九丹 金液 仙经 世号 葛仙翁,0.90284127,0
3164, 三国 以后 著名 道士 相继 入 闽 修炼 人物二 人物一 介琰 隐居 闽东,0.902325,0
3165, 葛洪 抱朴子 金丹 篇 载 人物二 人物一 之师,0.9034098,0
3166, 人物二 道教 丹鼎派 创始人 中国 最早 炼丹 世界 化学 父 人物一 之师,0.9021652,0
3167, 师承 关系 人物二 人物一 郑隐 葛洪,0.91326994,0
3169, 人物二 人物一 郑隐 葛洪 葛巢甫 共同 信仰 特定 神格,0.9272639,0
3171, 人物二 人物一 郑隐 葛洪 葛巢甫 共同 实践 特定 仙术,0.9180912,0
3172, 人物一 丹阳 今属 江苏省 三国 吴 道士 人物二 学 道 并入 深山 修道,0.90111756,0
3173, 人物二 人物一 郑隐 葛洪 努力 实践 长生 成仙之 术,0.9107731,0
3174, 葛洪 东晋 道教 理论家 医学家 炼丹术 家 其伯 祖父 三国 时 仙公 人物一 人物一 三国 时 著名 道士 炼丹 家 人物二 门徒,0.91880876,0
3175, 东晋时 造访 霍 童山 著名 道士 人物二 人物一 郑隐 陶弘景 邓伯元 王玄甫 褚伯玉,0.91747546,0
3176, 人物一 想起 人物二 遇 汴 之语 便 宋江 辞行 返回 蓟州 二 仙山 从师 学 道 侍养 老母 以终天年,0.9063548,0
3177, 路新宇 沈涛 二 仙山 求 人物一 师父 人物二 相帮 人物二 董浩 下山 破 无虚 道人 法术 杀 进 孙家庄,0.9095492,0
3178, 人物二 古典名著 水浒传 中 人物 人物二 入云龙 人物一 师父 法力 高强 道士,0.90430963,0
3179, 山东 版 水浒 中 人物一 ② 观 人物一 二人 恳告 人物二 此尊 师之礼,0.9073347,0
3181, 第二十一回 黑旋风 斧劈 人物二 人物一 斗法 破 高廉,0.9005917,0
3186, 人物 评析 人物二 掐指一算 便 知道 人物一 应天 闲星 违背 天意 授予 人物一 天罡 五雷 正法 允许 人物一 帮助 宋江 破 高廉,0.9021109,0
3192, 人物一 再访 人物二,0.99279934,0
3199, 回 人物二 人物一,0.95152885,0
3200, 孙安 道 便是 人物二 徒弟 叫做 人物一 宋 先锋 副 军师,0.92338973,0
3201, 此后 人物一 人物二 所教 五雷 天罡 正法 破 高廉 妖术,0.9064465,0
3202, 人物二 指点 人物一 马灵 马耳山 华光 庙 请 华光大帝 除得 鬼,0.9189943,0
3204, 古典名著 水浒传 人物 人物二 入云龙 人物一 师父 法力 高强 道士 授予 人物一 天罡 五雷 正法 其破 高廉 妖法,0.9015586,0
3206, 人物 介绍 人物一 人物二 弟子 道 号 一清 先生 呼风唤雨 江湖人称 入云龙,0.90158004,0
3208, 人物一 人物二 徒弟 名叫 一清 道人,0.9242493,0
3211, 入云龙 人物一 人物 介绍 人物一 人物二 弟子 道 号 一清 先生 呼风唤雨 江湖人称 入云龙,0.9003283,0
3212, 天闲星 入云龙 人物一 征 方腊 前回 人物二 处,0.9053884,0
3214, 仙风道骨 人物一 人物二 齐 上阵 法术 攻击 增加,0.91173667,0
3218, 两人 见到 人物一 师父 人物二 人物二 放 人物一 走 李逵 一气之下 斧劈 人物二 人物二 道术 教训 一番,0.9033845,0
3220, 人物二 算到 人物一 吃亏 便 派 道童 人物一 送宝,0.920194,0
3221, 水浒传 第五 三回 人物二 问 人物一 道 二位 何来,0.902537,0
3223, 二 仙山 二仙 推测 可能 就是指 人物二 清 道人 人物一 两位 北方 活神仙,0.9089489,0
3226, 人物二 惜 叹 人物一 董灵 清法 破无虚术,0.9321375,0
3228, 人物一 拜 人物二 为师 获得 陈氏 秘传 拳谱,0.90080905,0
3229, 于海 老师 饰演 陈正英 人物一 老师 人物二,0.9144929,0
3230, 杨氏 家族 创始人 人物一 河北 永年 就学 人物二,0.9126739,0
3231, 河南 温县 太极拳 传承 联合会 陈家沟 村 人物二 教授 人物一 经杨氏 祖孙三代 教学 北京 逐渐 流传 全国 联合会,0.9024168,0
3232, 河北 永年 人物一 从学于 陈家沟 人物二 其子 杨健侯 其孙 杨澄甫 陈式 太极拳 基础 创编 发展 杨式 太极拳,0.92739654,0
3233, 人物一 三下 河南 陈家沟 人物二 学习 拳艺 多年 自成 一派,0.91376287,0
3234, 杨氏 太极拳 发展 历史 杨氏 太极拳 人物一 偷师 人物一 杨福 魁 年 年 字露 禅 河北 永年 就学 人物二,0.90721357,0
3235, 五 人物二 打破 门规 传艺 人物一,0.93017143,0
3236, 发展 历史 人物一 偷师 人物一 杨福 魁 年 年 字露 禅 河北 永年 就学 人物二,0.9353115,0
3237, 人物一 得以 正式 拜 人物二 为师,0.9061347,0
3238, 陈氏 十四 世 人物二 广开 传拳 之门 河北 永年 人物一 著名 高徒,0.91062546,0
3239, 人物一 第一次 陈家沟 习武 碰 多次 壁 最后 只好 人物二 家当 佣工 持之以恒 决心 感动 人物二 最后 收为 徒弟,0.9030664,0
3240, 人物一 人生 履历 人物一 师从 河南 温县 陈家沟 人物二 学成 回 永年县 寓居 太和 堂 药店 以授 拳 为生,0.9117896,0
3241, 第三十四回 人物一 力斗 金钱豹 人物二 遗嘱 太极图,0.9354657,0
3242, 曾祖父 人物二 七七 八五 三 杨式 太极拳 创始人 人物一 七 九九 八七 三 老师,0.9073512,0
3243, 昔日 人物一 人物二 习老架 成 杨 无敌 武禹襄 陈清萍 习小架 技至 神化 之境 明证,0.90696883,0
3244, 人物一 人物二 学了 许多年 学到 太极拳 真功夫,0.9144951,0
3245, 清道光 年间 陈氏 十四 世 人物二 打破 门规 收 河北人 人物一 为徒,0.91565007,0
3246, 人物一 一代 武学 宗师 杨氏 太极拳 创始人 自幼 好武 拜 人物二 为师,0.91106206,0
3247, 人物二 指点 人物一 玉娘 联手 毁掉 方子敬 铺路 毁村 机械 怪兽 特洛伊 解除 陈家沟 灭顶 之机,0.9015467,0
3248, 功夫 高手 名单 人物一 河北 永年县 杨氏 太极 创始 师从 人物二,0.9022859,0
3249, 人物二 陈式 太极拳 主要 传人 每晚 陈德 瑚 家 教授 族 中 弟子 习武 人物一 殷勤 伺候 窥习 武艺 人物二 收其为 徒 尽传 其术,0.9014937,0
3250, 人物一 得以 正式 拜 人物二 为师,0.9061347,0
3251, 十四 世孙 人物二 打破 太极拳 不传 异姓 家规 教出 第一个 异姓 弟子 河北 永年县 人物一,0.9044807,0
3252, 人物二 王宗岳 人物一 武禹襄 孙禄堂 吴鉴泉 同为 标拔 中国 武学 高度 并峙 入云 几座 高峰,0.91772205,0
3255, 矛头 指向 人物一 一人 深谋远虑 掌门人 人物二 亲手 拆穿 儿子 栽秧 诡计 花样百出 科学 手法 伪装成 武功 高手,0.91022205,0
3256, 陈氏 第十五 世 陈耕耘 字霞村 人物二 之子 人物一 年 名福魁 杨式 太极拳,0.9296954,0
3257, 危急 时刻 人物一 用学来 功夫 保护 陈家和 太极 秘籍 感动 人物二 终于 陈 师傅 收为 徒弟,0.924821,0
3258, 武学 打斗 杀人 一种 哲学 人物二 人物一 董海川 李洛能 一辈 武学 代表 中华 武技 哲学 技击 颠峰,0.9118842,0
3259, 人物一 准备 河南 陈家沟 拜 太极 高手 人物二 为师 路遇 女扮男装 格格 公主 广平 小霸王 柳大年,0.90296733,0
3260, 年 人物二 人物一 沈阳 主演 近代 传奇 剧 老兵 中饰 杨士亮,0.9074717,0
3261, 相亲 简介 年 辽视春 晚上 著名 笑星 人物二 携 弟子 人物一 赵海燕 表演 小品 相亲,0.90720385,0
3262, 该剧 人物二 携 爱徒 沈阳 沈春阳 人物一 王小利 刘小光 赵海燕 关婷娜 孙立荣 出演,0.90120393,0
3263, 樱桃 主要 人物 人物二 徒弟 人物一 排名第,0.943118,0
3264, 樱桃 主要 人物 人物二 徒弟 人物一 排名第,0.943118,0
3265, 人物二 人物一 赵海燕,0.91549695,0
3266, 主演 人物二 人物一 赵海燕,0.92354786,0
3267, 那年 有匪 一部 人物二 人物一 主演 电视剧 年 首播,0.9010383,0
3268, 有意思 人物一 小品 中嫌 人物二 没 文化 送 盗墓,0.9063789,0
3269, 樱桃红 扮演 王云 合作 演员 人物二 人物一 沈春阳,0.9070526,0
3273, 年 有钱 导演 合作 演员 人物二 人物一 赵海燕,0.9078366,0
3274, 樱桃红 集 人物一 沈春阳 人物二 杨冰,0.9020494,0
3275, 本山 传媒 人物二 立即 演 关东 先生 里 人物一 张,0.9100192,0
3276, 本山 传媒 赵家 班 人物二 沈阳 王小利 人物一 刘流 于月仙,0.93768895,0
3277, 收官 作 人物二 提携 徒弟 人物一 沈阳 惊喜 亮相 成 彩蛋,0.9156513,0
3278, 主演 人物二 沈阳 李立群 人物一,0.92927676,0
3279, 樱桃红 人物二 人物一 沈春阳 王天泽,0.9144913,0
3280, 老兵 集 人物二 人物一 沈阳 李立群,0.90683323,0
3282, 人物二 沈阳 人物一 主演 民国 传奇 电视剧,0.94664556,0
3283, 人物一 成 人物二 徒弟,0.91085935,0
3284, 人物二 带领 弟子 人物一 赵海燕 联袂 出演 小品 相亲 引来 全场 千余名 观众 阵阵 爆 笑声,0.902307,0
3285, 年 向阳花 开 导演 合作 演员 人物二 人物一 沈阳 毕畅,0.90067077,0
3286, 人物一 当时 好像 梦里 醒过来 时 已经 成 人物二 徒弟,0.91029847,0
3287, 本山 快乐 营 导演 周英男 主演 人物二 刘小光 人物一,0.9196531,0
